"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023062","DENVER STAPLETON, CO US","1982-04-13",,,"0.00","0.0","0.0",,"71","39",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-14",,,"0.00","0.0","0.0",,"78","38",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-15",,,"0.00","0.0","0.0",,"72","39",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-16",,,"0.02","0.3","0.0",,"47","31",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-17",,,"0.00","0.0","0.0",,"65","24",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-18",,,"0.00","0.0","0.0",,"71","38",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-19",,,"0.02","0.2","0.0",,"40","26",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-20",,,"0.06","0.6","0.0",,"35","23",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-21",,,"0.00","0.0","0.0",,"51","20",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-22",,,"0.00","0.0","0.0",,"64","28",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-23",,,"0.00","0.0","0.0",,"70","34",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-24",,,"0.00","0.0","0.0",,"69","38",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-25",,,"0.00","0.0","0.0",,"69","38",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-26",,,"0.03","0.0","0.0",,"57","37",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-27",,,"0.07","0.0","0.0",,"55","38",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-28",,,"0.00","0.0","0.0",,"67","36",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-29",,,"0.02","0.0","0.0",,"62","38",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-04-30",,,"0.00","0.0","0.0",,"67","43",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-01",,,"0.00","0.0","0.0",,"78","39",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-02",,,"0.00","0.0","0.0",,"81","48",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-03",,,"0.00","0.0","0.0",,"77","52",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-04",,,"0.13","0.0","0.0",,"78","42",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-05",,,"0.07","0.0","0.0",,"46","33",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-06",,,"0.00","0.0","0.0",,"57","32",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-07",,,"0.00","0.0","0.0",,"67","38",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-08",,,"0.00","0.0","0.0",,"75","45",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-09",,,"0.00","0.0","0.0",,"77","42",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-10",,,"0.00","0.0","0.0",,"73","44",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-11",,,"0.07","0.0","0.0",,"51","40",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-12",,,"1.25","0.0","0.0",,"44","38",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-13",,,"0.24","0.0","0.0",,"51","36",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-14",,,"0.32","0.0","0.0",,"56","41",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-15",,,"0.10","0.0","0.0",,"63","37",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-16",,,"0.04","0.0","0.0",,"64","40",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-17",,,"0.01","0.0","0.0",,"68","43",,,,"    1","    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-18",,,"0.00","0.0","0.0",,"75","48",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-19",,,"0.00","0.0","0.0",,"78","50",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-20",,,"0.00","0.0","0.0",,"65","47",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-21",,,"0.00","0.0","0.0",,"68","40",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-22",,,"0.00","0.0","0.0",,"76","46",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-23",,,"0.35","0.0","0.0",,"74","50",,,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","1982-05-24",,,"0.12","0.0","0.0",,"52","43",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-25",,,"0.26","0.0","0.0",,"59","42",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-26",,,"0.00","0.0","0.0",,"73","39",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-27",,,"0.00","0.0","0.0",,"84","53",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-28",,,"0.17","0.0","0.0",,"79","55",,,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","1982-05-29",,,"0.14","0.0","0.0",,"67","51",,,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","1982-05-30",,,"0.19","0.0","0.0",,"53","44",,,,"    1","    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-05-31",,,"0.02","0.0","0.0",,"63","43",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-01",,,"0.00","0.0","0.0",,"67","49",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-02",,,"0.11","0.0","0.0",,"72","47",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-03",,,"0.26","0.0","0.0",,"62","47",,,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","1982-06-04",,,"0.00","0.0","0.0",,"77","45",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-05",,,"0.00","0.0","0.0",,"82","49",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-06",,,"0.00","0.0","0.0",,"77","53",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-07",,,"0.00","0.0","0.0",,"75","45",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-08",,,"0.00","0.0","0.0",,"81","49",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-09",,,"0.00","0.0","0.0",,"65","41",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-10",,,"0.00","0.0","0.0",,"79","50",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-11",,,"0.00","0.0","0.0",,"73","53",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-12",,,"0.00","0.0","0.0",,"78","49",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-13",,,"0.00","0.0","0.0",,"76","54",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-14",,,"0.07","0.0","0.0",,"74","55",,,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","1982-06-15",,,"0.01","0.0","0.0",,"61","50",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-16",,,"0.00","0.0","0.0",,"77","45",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-17",,,"0.65","0.0","0.0",,"68","52",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-18",,,"0.65","0.0","0.0",,"53","47",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-19",,,"0.00","0.0","0.0",,"70","43",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-20",,,"0.00","0.0","0.0",,"77","49",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-21",,,"0.00","0.0","0.0",,"81","53",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-22",,,"0.19","0.0","0.0",,"83","55",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-23",,,"0.01","0.0","0.0",,"80","55",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-24",,,"0.02","0.0","0.0",,"73","55",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-25",,,"0.01","0.0","0.0",,"75","54",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-26",,,"0.00","0.0","0.0",,"75","50",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-27",,,"0.00","0.0","0.0",,"80","52",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-28",,,"0.00","0.0","0.0",,"93","57",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-29",,,"0.00","0.0","0.0",,"93","61",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-06-30",,,"0.28","0.0","0.0",,"89","58",,,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","1982-07-01",,,"0.40","0.0","0.0",,"81","61",,,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","1982-07-02",,,"0.00","0.0","0.0",,"84","58",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-03",,,"0.00","0.0","0.0",,"89","57",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-04",,,"0.00","0.0","0.0",,"91","58",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-05",,,"0.00","0.0","0.0",,"84","56",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-06",,,"0.00","0.0","0.0",,"78","53",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-07",,,"0.00","0.0","0.0",,"83","58",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-08",,,"0.00","0.0","0.0",,"85","57",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-09",,,"0.08","0.0","0.0",,"75","54",,,,,"    1",,"    1",,
"USW00023062","DENVER STAPLETON, CO US","1982-07-10",,,"0.00","0.0","0.0",,"81","50",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-11",,,"0.00","0.0","0.0",,"84","55",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-12",,,"0.00","0.0","0.0",,"88","54",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-13",,,"0.00","0.0","0.0",,"81","60",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-14",,,"0.00","0.0","0.0",,"90","58",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-15",,,"0.00","0.0","0.0",,"94","58",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-16",,,"0.00","0.0","0.0",,"95","57",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-17",,,"0.00","0.0","0.0",,"83","53",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-18",,,"0.00","0.0","0.0",,"92","59",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-19",,,"0.00","0.0","0.0",,"93","60",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-20",,,"0.00","0.0","0.0",,"96","63",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-21",,,"0.00","0.0","0.0",,"97","65",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-22",,,"0.00","0.0","0.0",,"99","61",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-23",,,"0.00","0.0","0.0",,"99","70",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-24",,,"0.00","0.0","0.0",,"97","61",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-25",,,"0.00","0.0","0.0",,"92","63",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-26",,,"0.00","0.0","0.0",,"80","65",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-27",,,"0.02","0.0","0.0",,"78","63",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-28",,,"0.14","0.0","0.0",,"78","62",,,,"    1","    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-29",,,"0.28","0.0","0.0",,"65","58",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-30",,,"0.00","0.0","0.0",,"78","58",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-07-31",,,"0.00","0.0","0.0",,"87","60",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-01",,,"0.00","0.0","0.0",,"93","63",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-02",,,"0.04","0.0","0.0",,"89","66",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-03",,,"0.02","0.0","0.0",,"88","62",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-04",,,"0.23","0.0","0.0",,"82","60",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-05",,,"0.02","0.0","0.0",,"88","59",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-06",,,"0.01","0.0","0.0",,"90","60",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-07",,,"0.00","0.0","0.0",,"85","59",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-08",,,"0.00","0.0","0.0",,"87","59",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-09",,,"0.00","0.0","0.0",,"89","61",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-10",,,"0.02","0.0","0.0",,"78","58",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-11",,,"0.28","0.0","0.0",,"90","54",,,,"    1","    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-12",,,"0.19","0.0","0.0",,"86","61",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-13",,,"0.04","0.0","0.0",,"85","62",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-14",,,"0.00","0.0","0.0",,"87","60",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-15",,,"0.00","0.0","0.0",,"85","63",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-16",,,"0.00","0.0","0.0",,"88","57",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-17",,,"0.01","0.0","0.0",,"86","62",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-18",,,"0.00","0.0","0.0",,"91","63",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-19",,,"0.00","0.0","0.0",,"89","63",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-20",,,"0.20","0.0","0.0",,"85","63",,,,"    1","    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-21",,,"0.00","0.0","0.0",,"87","60",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-22",,,"0.00","0.0","0.0",,"84","61",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-23",,,"0.05","0.0","0.0",,"87","59",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-24",,,"0.00","0.0","0.0",,"74","59",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-25",,,"0.00","0.0","0.0",,"79","54",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-26",,,"0.00","0.0","0.0",,"88","59",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-27",,,"0.00","0.0","0.0",,"81","57",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-28",,,"0.03","0.0","0.0",,"90","58",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-29",,,"0.00","0.0","0.0",,"88","56",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-30",,,"0.02","0.0","0.0",,"89","59",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-08-31",,,"0.00","0.0","0.0",,"91","56",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-01",,,"0.00","0.0","0.0",,"89","56",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-02",,,"0.00","0.0","0.0",,"84","51",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-03",,,"0.00","0.0","0.0",,"88","54",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-04",,,"0.00","0.0","0.0",,"94","61",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-05",,,"0.08","0.0","0.0",,"72","51",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-06",,,"0.00","0.0","0.0",,"80","47",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-07",,,"0.00","0.0","0.0",,"82","60",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-08",,,"0.02","0.0","0.0",,"84","52",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-09",,,"0.00","0.0","0.0",,"87","57",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-10",,,"0.00","0.0","0.0",,"89","58",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-11",,,"0.33","0.0","0.0",,"62","45",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-12",,,"0.09","0.0","0.0",,"57","44",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-13",,,"0.43","0.0","0.0",,"58","44",,,,"    1","    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-14",,,"0.19","0.0","0.0",,"57","43",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-15",,,"0.17","0.0","0.0",,"65","44",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-16",,,"0.02","0.0","0.0",,"80","46",,,,"    1","    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-17",,,"0.02","0.0","0.0",,"56","48",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-18",,,"0.00","0.0","0.0",,"73","50",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-19",,,"0.00","0.0","0.0",,"66","49",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-20",,,"0.00","0.0","0.0",,"68","50",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-21",,,"0.00","0.0","0.0",,"76","45",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-22",,,"0.00","0.0","0.0",,"83","49",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-23",,,"0.01","0.0","0.0",,"76","53",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-24",,,"0.00","0.0","0.0",,"70","48",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-25",,,"0.00","0.0","0.0",,"70","51",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-26",,,"0.00","0.0","0.0",,"77","57",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-27",,,"0.00","0.0","0.0",,"82","49",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-28",,,"0.00","0.0","0.0",,"70","44",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-29",,,"0.00","0.0","0.0",,"73","39",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-09-30",,,"0.02","0.0","0.0",,"48","39",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-01",,,"0.01","0.0","0.0",,"60","39",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-02",,,"0.00","0.0","0.0",,"67","38",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-03",,,"0.00","0.0","0.0",,"77","36",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-04",,,"0.00","0.0","0.0",,"77","40",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-05",,,"0.17","0.0","0.0",,"72","38",,,,,"    1",,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-06",,,"0.00","0.0","0.0",,"68","33",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-07",,,"0.00","0.0","0.0",,"80","31",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-08",,,"0.50","0.0","0.0",,"57","34",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-09",,,"0.00","0.0","0.0",,"48","33",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-10",,,"0.00","0.0","0.0",,"49","30",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-11",,,"0.00","0.0","0.0",,"51","27",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-12",,,"0.06","0.0","0.0",,"54","30",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-13",,,"0.37","0.0","0.0",,"51","33",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-14",,,"0.00","0.0","0.0",,"66","35",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-15",,,"0.00","0.0","0.0",,"68","40",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-16",,,"0.00","0.0","0.0",,"72","40",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-17",,,"0.00","0.0","0.0",,"73","40",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-18",,,"0.00","0.0","0.0",,"72","38",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-19",,,"0.17","1.2","1.0",,"44","27",,,,"    1",,,,"    1",
"USW00023062","DENVER STAPLETON, CO US","1982-10-20",,,"0.00","0.0","0.0",,"56","29",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-21",,,"0.00","0.0","0.0",,"61","31",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-22",,,"0.00","0.0","0.0",,"67","32",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-23",,,"0.00","0.0","0.0",,"69","37",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-24",,,"0.00","0.0","0.0",,"71","39",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-25",,,"0.00","0.0","0.0",,"67","46",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-26",,,"0.00","0.0","0.0",,"71","41",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-27",,,"0.19","0.0","0.0",,"61","36",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-28",,,"0.00","0.0","0.0",,"50","33",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-29",,,"0.00","0.0","0.0",,"60","31",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-30",,,"0.00","0.0","0.0",,"59","34",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-10-31",,,"0.04","0.0","0.0",,"53","34",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-01",,,"0.00","0.0","0.0",,"55","30",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-02",,,"0.07","0.7","0.0",,"35","23",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-03",,,"0.00","0.0","0.0",,"40","21",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-04",,,"0.00","0.0","0.0",,"44","22",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-05",,,"0.00","0.0","0.0",,"58","23",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-06",,,"0.00","0.0","0.0",,"72","30",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-07",,,"0.00","0.0","0.0",,"48","29",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-08",,,"0.00","0.0","0.0",,"36","25",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-09",,,"0.06","0.0","0.0",,"39","28",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-10",,,"0.00","0.0","0.0",,"41","23",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-11",,,"0.27","0.1","0.0",,"40","28",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-12",,,"0.00","0.0","0.0",,"44","22",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-13",,,"0.01","0.3","0.0",,"54","20",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-14",,,"0.00","0.0","0.0",,"43","12",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-15",,,"0.00","0.0","0.0",,"58","16",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-16",,,"0.00","0.0","0.0",,"54","21",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-17",,,"0.00","0.0","0.0",,"62","27",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-18",,,"0.00","0.0","0.0",,"62","28",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-19",,,"0.00","0.0","0.0",,"63","36",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-20",,,"0.00","0.0","0.0",,"49","23",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-21",,,"0.00","0.0","0.0",,"48","20",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-22",,,"0.06","0.7","0.0",,"38","20",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-23",,,"0.00","0.0","1.0",,"28","16",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-24",,,"0.00","0.0","0.0",,"39","11",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-25",,,"0.00","0.0","0.0",,"50","18",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-26",,,"0.00","0.0","0.0",,"51","18",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-27",,,"0.00","0.0","0.0",,"41","19",,,,"    1",,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-28",,,"0.00","0.0","0.0",,"56","20",,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","1982-11-29",,,"0.00","0.0","0.0",,"53","26",,,,,,,,,
